"iter"	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"r.1."	"decay.1."	"r.1.1."	"decay.1.1."	"r.1.2."	"decay.1.2."	"r.1.3."	"decay.1.3."	"r.1.4."	"decay.1.4."	"LnPrior"	"LnData"	"LnPosterior"
4997372	0.0234647	0.0160669	0.0147073	1.00306	130542	107133	9.94037	2.51169	0.00786143	10.5459	0.147728	0.65085	0.291737	1.11231	0.123827	1.22177	0.101707	-13.34119	-12888.99	-12902.34
4997373	0.0234647	0.0160669	0.0147073	1.00306	130429	107133	9.94037	1.77812	0.00786143	10.003	0.146973	0.65085	0.291737	1.11231	0.123827	1.21722	0.101636	-13.17574	-12889.02	-12902.2
4997374	0.023707	0.0160669	0.0147073	1.00315	130429	107072	9.94037	1.87239	0.00786143	10.9004	0.146973	0.65085	0.291737	1.11231	0.123827	1.20578	0.101572	-13.86729	-12888.28	-12902.15
4997375	0.023707	0.0161092	0.0146258	1.00315	130525	107072	9.97386	0.90236	0.00786143	11.0611	0.147062	0.665155	0.291737	1.11231	0.123827	1.20578	0.101858	-13.93859	-12889.5	-12903.44
4997376	0.0232868	0.0161985	0.0145549	1.00315	130525	107072	9.97386	1.62902	0.0149576	7.29971	0.147363	0.665155	0.291737	1.11231	0.123827	1.15131	0.101817	-10.58196	-12891.79	-12902.37
4997377	0.0232868	0.0162715	0.0145549	1.00315	130525	107072	9.97386	4.70829	0.0149576	12.2962	0.147363	0.665155	0.291737	1.11231	0.123313	1.15131	0.101817	-15.62296	-12890.07	-12905.69
4997378	0.0232868	0.0162715	0.0145549	1.00315	130577	107072	9.97386	5.19137	0.356052	10.3274	0.147363	0.665155	0.291737	1.11231	0.123529	1.1534	0.101817	-16.16851	-12889.96	-12906.13
4997379	0.0232868	0.0162715	0.0144939	1.00315	130577	107072	9.9056	5.19137	0.0453582	10.3274	0.147363	0.665155	0.293373	1.12969	0.123529	1.19487	0.101958	-14.89157	-12891.98	-12906.87
4997380	0.0232868	0.0162715	0.0144939	1.00315	130577	107072	9.9056	3.02684	0.0453582	10.3274	0.147363	0.671385	0.291752	1.09185	0.123529	1.19406	0.101958	-13.35125	-12891.21	-12904.56
4997381	0.0232868	0.0161595	0.0145116	1.00315	130460	107092	9.96192	3.02684	0.0453582	10.3274	0.147476	0.641522	0.291801	1.09185	0.123529	1.19406	0.101958	-13.47194	-12888.39	-12901.87
4997382	0.0232868	0.0161595	0.0145116	1.00322	130460	107092	9.93766	1.05414	0.346564	10.3274	0.147476	0.641522	0.291801	1.09185	0.123529	1.19406	0.101788	-14.80817	-12888.99	-12903.8
4997383	0.0232868	0.0161628	0.0145116	1.00322	130460	107092	9.91778	0.696174	0.199386	10.3274	0.147476	0.648172	0.291801	1.09185	0.123529	1.19406	0.101808	-14.302	-12888.34	-12902.64
4997384	0.0232868	0.0161628	0.0145116	1.00322	130442	107092	9.91778	3.16715	0.0154921	7.4327	0.146909	0.648172	0.291801	1.09185	0.123529	1.1972	0.101808	-11.87331	-12891.44	-12903.31
4997385	0.0232868	0.0161002	0.0145116	1.00322	130442	107092	9.87133	3.16715	0.0154921	7.4327	0.148376	0.648172	0.290362	1.09185	0.123529	1.1972	0.101808	-11.8392	-12892.2	-12904.04
4997386	0.0232868	0.0159844	0.0145755	1.00322	130442	107175	9.91679	2.99391	0.0154921	7.4327	0.148376	0.655499	0.292894	1.11756	0.123529	1.20925	0.101808	-12.58806	-12891.07	-12903.66
4997387	0.0232868	0.0159844	0.0145755	1.00322	130508	107188	9.91679	1.60863	0.0154921	7.77032	0.148376	0.655499	0.292894	1.12137	0.123529	1.20925	0.102121	-12.19092	-12891.7	-12903.89
4997388	0.0232868	0.0159454	0.0145658	1.00322	130378	107188	9.99083	4.08588	0.0154921	7.77032	0.148352	0.653375	0.293544	1.11123	0.123529	1.20925	0.102121	-14.55338	-12890.68	-12905.23
4997389	0.0237355	0.0159454	0.0145658	1.00313	130378	107188	9.99083	4.08588	0.0660737	7.77032	0.14787	0.653375	0.293544	1.11123	0.123529	1.18264	0.102121	-14.47809	-12889.83	-12904.3
4997390	0.0237355	0.0159454	0.0144811	1.00348	130426	107188	9.99083	3.53468	0.248337	7.77032	0.14787	0.669573	0.293544	1.11123	0.123529	1.18386	0.102121	-15.17783	-12888.79	-12903.97
4997391	0.0237355	0.0159166	0.0144082	1.00349	130468	107188	9.94592	3.77464	0.180601	7.77032	0.14787	0.669573	0.293544	1.11123	0.123529	1.18386	0.102121	-14.8137	-12889.34	-12904.15
4997392	0.0237355	0.0159166	0.0144082	1.0033	130468	107188	9.94592	3.28751	0.0112985	7.77032	0.148347	0.65942	0.293544	1.11123	0.125332	1.207	0.102121	-13.26162	-12889.14	-12902.4
4997393	0.0237355	0.0159166	0.0144082	1.0033	130434	107140	9.94592	1.29247	0.0112985	7.33439	0.148617	0.65942	0.293096	1.11123	0.124939	1.17442	0.102239	-11.8218	-12890.29	-12902.12
4997394	0.0246368	0.0161238	0.0144082	1.0033	130447	107009	9.96525	2.31196	0.0112985	7.33439	0.147793	0.65942	0.293096	1.11123	0.124939	1.19443	0.102159	-11.45625	-12890.57	-12902.02
4997395	0.0246368	0.0161238	0.0144082	1.0033	130447	106941	9.96525	3.19647	0.0112985	9.89166	0.147793	0.65942	0.293096	1.12111	0.125424	1.19443	0.102081	-13.87524	-12890.96	-12904.84
4997396	0.0246368	0.0161238	0.0144082	1.0033	130426	106880	9.89646	3.19647	0.0112985	9.01518	0.147718	0.640902	0.293096	1.12111	0.124215	1.2161	0.102081	-14.1126	-12892.16	-12906.27
4997397	0.0246368	0.0161238	0.0144082	1.0033	130426	106880	9.89646	3.19647	0.0112985	9.01518	0.147901	0.640902	0.293096	1.12111	0.124215	1.17979	0.102261	-14.12075	-12892.2	-12906.32
4997398	0.0246368	0.0161238	0.0144082	1.00326	130447	106880	9.97978	2.62998	0.0937885	9.01518	0.147958	0.644684	0.293096	1.12535	0.123301	1.17979	0.102261	-13.93019	-12895.16	-12909.09
4997399	0.0246368	0.0162154	0.0144082	1.00326	130447	106880	9.97978	0.481673	0.0831701	9.01518	0.147576	0.644684	0.293096	1.12535	0.123301	1.17979	0.101694	-13.87115	-12894.38	-12908.25
4997400	0.0228505	0.0162154	0.0144082	1.00315	130354	106880	9.97978	1.08423	0.0831701	9.01518	0.147576	0.663419	0.293096	1.12535	0.123301	1.17979	0.101921	-14.45358	-12891.53	-12905.98
4997401	0.0228505	0.0162154	0.0144082	1.00315	130354	106880	9.94817	0.8213	0.0831701	9.01518	0.147576	0.663419	0.293096	1.11034	0.123301	1.17979	0.101921	-14.47205	-12890.89	-12905.36
4997402	0.0228505	0.0162154	0.0144082	1.00315	130366	106921	9.94817	1.88785	0.136091	9.01518	0.147576	0.663419	0.292567	1.09887	0.123301	1.17979	0.101921	-13.89901	-12890.29	-12904.19
4997403	0.0228505	0.0162154	0.0144082	1.00335	130366	106923	9.90995	1.88785	0.105972	9.14193	0.147576	0.663419	0.292567	1.10153	0.123301	1.17979	0.101844	-14.4384	-12891.06	-12905.5
4997404	0.0234843	0.0162154	0.0144082	1.00315	130289	106923	9.99934	1.80435	0.350465	11.5632	0.147576	0.663419	0.292842	1.10153	0.123663	1.17979	0.101844	-18.61519	-12887.92	-12906.53
4997405	0.0234843	0.0162154	0.0145055	1.00315	130289	106923	9.99934	6.15155	0.291875	11.5632	0.147576	0.663419	0.292842	1.10153	0.123663	1.17979	0.101844	-20.77687	-12887.41	-12908.19
4997406	0.0234843	0.0161602	0.0145055	1.00311	130289	107092	9.99934	6.14215	0.376426	11.5632	0.147367	0.663419	0.292842	1.10153	0.123663	1.18239	0.101844	-20.59141	-12886.18	-12906.78
4997407	0.0234843	0.0161602	0.0145055	1.00317	130289	107092	9.99934	3.48092	0.376426	9.89951	0.147367	0.663419	0.292842	1.10153	0.123663	1.18239	0.101844	-17.1109	-12886.63	-12903.74
4997408	0.0234843	0.0161602	0.0145055	1.00317	130325	107092	9.99934	2.31419	0.160532	9.65489	0.147367	0.663419	0.291477	1.10153	0.123663	1.18239	0.101849	-14.90398	-12886.54	-12901.44
4997409	0.0234843	0.0161602	0.0145055	1.00317	130476	107092	9.99934	0.497726	0.160532	9.65489	0.147793	0.663419	0.291477	1.10153	0.123293	1.18239	0.101849	-13.35122	-12888.35	-12901.7
4997410	0.0234843	0.0161795	0.0145055	1.00317	130476	107092	9.98268	1.32954	0.348464	7.74701	0.147981	0.663419	0.291477	1.09256	0.123293	1.18239	0.101849	-12.35882	-12890.43	-12902.78
4997411	0.0234843	0.016142	0.0145037	1.00317	130495	107059	9.98268	1.41259	0.348464	7.74701	0.147629	0.663419	0.293934	1.09256	0.125029	1.18087	0.101706	-12.16428	-12892.12	-12904.28
4997412	0.0234843	0.0161079	0.0145037	1.00317	130495	107041	9.98268	1.41259	0.348464	7.74701	0.147629	0.663419	0.293934	1.09256	0.125029	1.19865	0.101706	-12.13204	-12892.39	-12904.52
4997413	0.0234843	0.016138	0.0145037	1.00314	130495	107041	9.98821	1.41259	0.348464	7.74701	0.147629	0.663419	0.293227	1.12696	0.125029	1.22131	0.101706	-12.03205	-12893.45	-12905.48
4997414	0.0234843	0.0161799	0.0145037	1.00314	130495	107041	9.98821	1.75967	0.564196	7.74701	0.147629	0.663419	0.293809	1.10471	0.125029	1.21575	0.101706	-13.13644	-12892.74	-12905.88
4997415	0.0234843	0.0160708	0.0145344	1.00314	130495	107041	9.98821	0.391103	0.575124	8.11197	0.148494	0.663419	0.293809	1.10471	0.125029	1.20947	0.101671	-13.48277	-12892.87	-12906.35
4997416	0.0234843	0.0160708	0.0145521	1.0031	130500	107102	9.98821	0.391103	0.235112	8.02787	0.147236	0.663419	0.293809	1.10471	0.125029	1.20947	0.10179	-11.95584	-12892.72	-12904.67
4997417	0.0234843	0.0160442	0.0144976	1.00333	130541	107102	9.98821	1.3084	0.235112	8.02787	0.148024	0.663419	0.29238	1.10471	0.123657	1.20947	0.10179	-12.5843	-12889.06	-12901.65
4997418	0.0234843	0.0160442	0.0144976	1.00333	130528	107102	9.98821	0.17599	0.0715562	8.02787	0.148024	0.663419	0.29238	1.10168	0.124763	1.20947	0.10179	-12.07649	-12889.2	-12901.28
4997419	0.0234843	0.0159584	0.0144976	1.00333	130528	107249	9.98821	2.16594	0.126621	8.02787	0.148024	0.663419	0.29238	1.10168	0.124763	1.19268	0.101747	-14.40737	-12887.64	-12902.05
4997420	0.0234843	0.0159102	0.0144976	1.00333	130395	107249	9.98821	1.83891	0.0113782	8.15095	0.14776	0.645618	0.29238	1.10168	0.124763	1.19268	0.101854	-14.75286	-12886.59	-12901.35
4997421	0.0243509	0.015957	0.0144976	1.00333	130395	107010	9.98821	1.83891	0.0113782	8.12316	0.147971	0.645618	0.29238	1.10168	0.124763	1.20787	0.101828	-12.4026	-12888.85	-12901.26
4997422	0.0243509	0.015957	0.0144976	1.00333	130395	107010	9.98821	0.0606679	0.0113782	7.4671	0.147971	0.645618	0.29238	1.10168	0.124763	1.20787	0.101828	-11.93934	-12889.89	-12901.83
4997423	0.0224228	0.015908	0.0144976	1.00333	130395	107019	9.98821	1.80068	0.0113782	7.4671	0.147971	0.648647	0.292156	1.10858	0.124246	1.1962	0.101829	-11.93609	-12889.17	-12901.1
4997424	0.022794	0.015908	0.0144976	1.00333	130393	107039	9.98821	3.17413	0.0113782	7.4671	0.147971	0.648647	0.292156	1.10858	0.124246	1.18541	0.101829	-12.57391	-12888.57	-12901.14
4997425	0.022794	0.0158622	0.0144976	1.00354	130515	107039	9.98821	2.71563	0.172283	7.4671	0.147971	0.648647	0.292156	1.10858	0.124246	1.18541	0.102209	-12.76864	-12889.05	-12901.82
4997426	0.022794	0.0158622	0.0144976	1.00354	130515	107039	9.98821	2.71563	0.251235	8.16746	0.147971	0.648647	0.291713	1.10858	0.124246	1.18541	0.101848	-13.47271	-12887.58	-12901.05
4997427	0.022794	0.0158622	0.0145254	1.00354	130515	107039	9.98821	2.63296	0.251235	8.16746	0.147971	0.648647	0.292342	1.10858	0.124246	1.18541	0.101848	-13.43702	-12887.72	-12901.16
4997428	0.0218624	0.0158622	0.0145254	1.00358	130515	107039	9.98821	0.500766	0.251235	8.16746	0.148088	0.648647	0.291869	1.10712	0.123598	1.18155	0.101919	-13.36963	-12890.08	-12903.45
4997429	0.0218624	0.0156618	0.0145254	1.00358	130515	107039	9.90196	1.39672	0.251235	8.16746	0.148088	0.648647	0.291869	1.10712	0.123598	1.12847	0.101919	-13.2512	-12897.25	-12910.51
4997430	0.0218624	0.0156618	0.0147155	1.00358	130473	107039	9.90196	0.887238	0.251235	11.344	0.148066	0.648647	0.291919	1.10712	0.123598	1.12847	0.101942	-16.48061	-12895.6	-12912.08
4997431	0.0227648	0.0157832	0.0147155	1.00358	130473	107039	9.90196	2.58712	0.0771561	10.8399	0.148066	0.648647	0.291919	1.10712	0.123598	1.19021	0.101952	-15.01295	-12890.94	-12905.96
4997432	0.0227648	0.0157936	0.0145044	1.00358	130473	107039	9.90414	3.05899	0.0771561	10.2756	0.148066	0.658086	0.292756	1.10712	0.123598	1.19021	0.102011	-14.62826	-12887.99	-12902.62
4997433	0.0227648	0.0158406	0.0144559	1.00358	130473	107039	9.99719	3.05899	0.0771561	8.98118	0.148564	0.658086	0.292756	1.10712	0.123598	1.20016	0.102011	-13.74923	-12887.91	-12901.66
4997434	0.0230449	0.0159146	0.0144559	1.00358	130473	107039	9.99719	3.05899	0.0402514	10.8617	0.148564	0.658086	0.292756	1.10712	0.123598	1.17441	0.102011	-15.06413	-12887.8	-12902.86
4997435	0.0230449	0.0158339	0.0144559	1.00358	130451	107039	9.74863	3.97195	0.0402514	8.92652	0.148564	0.658086	0.292756	1.10712	0.123598	1.17441	0.102011	-14.12483	-12890.03	-12904.16
4997436	0.0230449	0.015884	0.0144559	1.00358	130451	107039	9.74863	3.76163	0.0122496	8.86931	0.148564	0.658086	0.292756	1.10712	0.123598	1.15252	0.101851	-13.84425	-12891.62	-12905.47
4997437	0.0230449	0.0158507	0.0144559	1.00358	130451	107039	9.74863	3.04595	0.0122496	8.86931	0.148564	0.658086	0.292756	1.10712	0.123598	1.15252	0.101763	-13.40521	-12892.14	-12905.55
4997438	0.0230449	0.015802	0.0144839	1.00369	130451	107039	9.74863	1.38976	0.0122496	8.86931	0.148564	0.658086	0.293442	1.10712	0.123598	1.18156	0.101763	-13.39189	-12891.7	-12905.09
4997439	0.0230449	0.0158093	0.0144839	1.0036	130505	107039	9.7399	1.38976	0.0122496	8.86931	0.148564	0.658086	0.293533	1.10712	0.123598	1.18746	0.101851	-12.89908	-12891	-12903.9
4997440	0.0230449	0.0158093	0.0144839	1.0036	130521	107039	9.7399	1.44191	0.0122496	8.86931	0.148564	0.658086	0.293533	1.10712	0.1241	1.16289	0.102085	-12.89376	-12890.62	-12903.51
4997441	0.0230449	0.0158093	0.014347	1.00385	130521	107039	9.47326	1.46183	0.0122496	8.86931	0.148564	0.658086	0.293533	1.10712	0.122816	1.16289	0.102085	-13.56674	-12898.03	-12911.6
4997442	0.0230449	0.015795	0.014347	1.00385	130498	107039	9.47326	1.26191	0.467785	8.86931	0.148564	0.651763	0.293533	1.10712	0.122816	1.16289	0.102085	-15.41891	-12898.24	-12913.66
4997443	0.0230046	0.015795	0.014347	1.00385	130519	107039	9.47326	0.735689	0.467785	8.86931	0.147901	0.651763	0.293555	1.10712	0.122816	1.20822	0.102085	-15.4727	-12900.6	-12916.07
4997444	0.0230046	0.0158272	0.014347	1.00386	130519	107039	9.40047	0.735689	0.523679	7.92974	0.147901	0.651763	0.293555	1.10712	0.124382	1.20822	0.102104	-14.96984	-12898.21	-12913.18
4997445	0.0230046	0.0158272	0.014347	1.00386	130498	106967	9.86305	3.49469	0.162305	9.48371	0.147901	0.651763	0.293555	1.10712	0.124382	1.16305	0.102139	-15.64008	-12889.3	-12904.94
4997446	0.0230046	0.0158272	0.0141732	1.0039	130526	106967	9.76315	3.49469	0.235101	10.659	0.147901	0.651763	0.293555	1.10712	0.124382	1.16532	0.102139	-16.82885	-12892.34	-12909.17
4997447	0.0230046	0.0159162	0.0141732	1.00372	130526	107002	9.76315	3.89062	0.100549	10.659	0.147901	0.651763	0.293555	1.10893	0.124382	1.16532	0.102331	-15.73232	-12890.66	-12906.39
4997448	0.0230046	0.0159162	0.0142099	1.00372	130526	107002	9.76315	3.59301	0.381525	10.0428	0.148287	0.645968	0.293555	1.10893	0.124382	1.16532	0.102331	-16.23658	-12889.11	-12905.34
4997449	0.0238278	0.0159162	0.0142099	1.00372	130562	107002	9.75309	4.17588	0.381525	12.8007	0.148214	0.645968	0.293187	1.10893	0.124382	1.16532	0.102686	-18.93687	-12890.93	-12909.87
4997450	0.0238278	0.0159162	0.0142099	1.00372	130572	107002	9.72815	4.17588	0.30703	14.3739	0.148356	0.645968	0.291356	1.10893	0.124382	1.16532	0.102686	-20.28849	-12893.05	-12913.34
4997451	0.0217064	0.0158825	0.0142249	1.00372	130572	107002	9.72815	3.71872	0.0786027	14.0491	0.148396	0.645968	0.291356	1.10893	0.124382	1.16532	0.102686	-18.94871	-12892.79	-12911.73
4997452	0.0213884	0.0159235	0.0141919	1.00354	130369	107066	9.72815	3.15643	0.0786027	13.1976	0.148396	0.645968	0.292034	1.10893	0.124382	1.16532	0.102686	-18.24042	-12891.74	-12909.98
4997453	0.0213884	0.0159235	0.0140154	1.00354	130303	107066	9.72815	1.06729	0.0735523	12.0746	0.148396	0.645968	0.292034	1.10893	0.124382	1.16532	0.102686	-18.56067	-12891.26	-12909.82
4997454	0.0213884	0.0159235	0.0140154	1.00354	130432	107066	9.49974	2.26387	0.0735523	11.2086	0.148396	0.645968	0.294306	1.10893	0.124382	1.16532	0.102686	-15.23664	-12894.36	-12909.6
4997455	0.0217524	0.0159428	0.0140154	1.00361	130579	107066	9.87617	0.209694	0.0588013	9.53674	0.149315	0.645968	0.294306	1.09284	0.124382	1.17864	0.102622	-14.2906	-12889.26	-12903.55
4997456	0.0217524	0.0159428	0.0140154	1.0037	130579	107066	9.98224	0.832634	0.0588013	9.53674	0.149315	0.650653	0.294306	1.08919	0.124382	1.17865	0.102622	-14.49162	-12888.54	-12903.03
4997457	0.0217524	0.0158467	0.0139937	1.00372	130613	107066	9.99873	2.23726	0.173566	8.52152	0.149315	0.650653	0.294306	1.08919	0.124382	1.16429	0.102622	-14.40619	-12888.79	-12903.2
4997458	0.0221213	0.0159259	0.0139937	1.00372	130535	107032	9.99873	2.23726	0.173566	8.52152	0.149315	0.650653	0.294306	1.08919	0.124627	1.16429	0.102521	-13.89203	-12887.69	-12901.58
4997459	0.0221213	0.0159259	0.0140094	1.00372	130535	107032	9.99873	2.23726	0.641973	8.52152	0.149315	0.650653	0.294306	1.08919	0.124627	1.16429	0.102521	-16.08592	-12887.67	-12903.76
4997460	0.0221213	0.015769	0.0140094	1.00372	130535	107032	9.97563	2.77296	0.704213	8.52152	0.149315	0.650653	0.294306	1.08919	0.12575	1.16429	0.102521	-16.62136	-12888.94	-12905.56
4997461	0.0221213	0.015769	0.014205	1.00372	130424	107032	9.88162	1.66975	0.515375	8.52152	0.148547	0.650653	0.29355	1.08919	0.12575	1.16429	0.102521	-15.62181	-12888.96	-12904.58
4997462	0.0230307	0.015769	0.014205	1.00372	130424	107163	9.88162	1.66975	0.515375	8.36132	0.148998	0.647295	0.29375	1.13049	0.12575	1.16429	0.102521	-16.35263	-12889.91	-12906.26
4997463	0.0230307	0.015769	0.014205	1.00372	130424	107156	9.88162	0.16501	0.323174	8.36132	0.148998	0.647295	0.29375	1.09653	0.123861	1.16429	0.102521	-15.48955	-12888.37	-12903.85
4997464	0.0228456	0.0157642	0.014205	1.00372	130424	107180	9.96309	0.16501	0.323174	8.36132	0.149363	0.647295	0.29375	1.09306	0.125749	1.16429	0.102521	-15.88139	-12888.2	-12904.08
4997465	0.0228456	0.0157642	0.014205	1.00372	130551	107180	9.972	0.0601966	0.349331	8.36132	0.149363	0.647295	0.29375	1.09306	0.123996	1.16429	0.102403	-15.66552	-12888.24	-12903.91
4997466	0.0228456	0.0157642	0.014205	1.00365	130551	107180	9.972	0.826692	0.349331	8.36132	0.147841	0.647295	0.29375	1.08568	0.123996	1.19007	0.102403	-15.27584	-12892.38	-12907.65
4997467	0.0228456	0.0158861	0.014205	1.00365	130490	107180	9.972	1.93515	0.349331	8.36132	0.147841	0.647295	0.29375	1.08568	0.124397	1.19007	0.102515	-15.28546	-12888.85	-12904.13
4997468	0.0228456	0.0158743	0.014205	1.00365	130490	107180	9.972	0.722707	0.0493474	7.82542	0.147841	0.647295	0.29375	1.08568	0.124397	1.19007	0.102515	-13.66986	-12889.38	-12903.05
4997469	0.0228456	0.0158743	0.014205	1.00365	130578	107180	9.93428	1.62875	0.0493474	7.82542	0.148967	0.647295	0.29375	1.08568	0.124397	1.19007	0.102166	-13.83186	-12888.96	-12902.79
4997470	0.0228456	0.0157158	0.014205	1.00365	130408	107180	9.93428	1.62875	0.0989197	7.82542	0.148967	0.647295	0.29375	1.08568	0.124397	1.19007	0.102166	-14.3939	-12888.29	-12902.68
4997471	0.0228456	0.0157158	0.014205	1.00365	130408	107180	9.93428	0.409378	0.00709465	7.82542	0.148967	0.647295	0.29375	1.10541	0.124636	1.19007	0.102166	-14.09451	-12887.6	-12901.7
4997472	0.0228456	0.0157434	0.014205	1.00365	130408	107180	9.93428	1.75555	0.0924957	7.82542	0.148967	0.647295	0.292932	1.10541	0.124636	1.17382	0.102166	-14.39314	-12887.21	-12901.6
4997473	0.0230837	0.015724	0.0143176	1.00365	130408	107180	9.93428	4.58692	0.28436	6.95822	0.148967	0.647295	0.292932	1.10541	0.124636	1.15397	0.102166	-16.72902	-12889.09	-12905.82
4997474	0.0230837	0.015724	0.0143176	1.00366	130408	107180	9.93428	3.31261	0.353463	6.95822	0.148967	0.647295	0.292932	1.10541	0.124636	1.15397	0.102166	-15.73392	-12889.07	-12904.8
4997475	0.0237662	0.0157249	0.0143176	1.00366	130408	107243	9.93428	3.31261	0.144544	6.95822	0.148967	0.647295	0.292932	1.10541	0.124636	1.15397	0.102166	-16.02048	-12888.85	-12904.87
4997476	0.0233901	0.0157249	0.0143122	1.00366	130495	107159	9.92398	3.52146	0.101264	6.95822	0.148967	0.660399	0.29517	1.10148	0.124636	1.19349	0.102166	-14.04048	-12890.21	-12904.25
4997477	0.0233901	0.0157159	0.0143122	1.00366	130507	107159	9.92398	0.340426	0.101264	11.1141	0.148967	0.660399	0.295073	1.10148	0.124961	1.19349	0.101994	-16.90489	-12888.09	-12905
4997478	0.0233901	0.0157159	0.0143743	1.00366	130464	107193	9.92398	1.20262	0.101264	13.2781	0.14806	0.660399	0.295073	1.10148	0.124961	1.19349	0.101938	-19.78494	-12889.04	-12908.83
4997479	0.0233901	0.0157159	0.0143743	1.00366	130527	107199	9.99949	1.68688	0.101264	12.4213	0.14806	0.660399	0.295073	1.10597	0.124961	1.19349	0.101938	-18.50951	-12888.79	-12907.3
4997480	0.0233901	0.0157159	0.0143743	1.00375	130571	107199	9.99949	1.30866	0.0323513	12.4213	0.14806	0.660399	0.293335	1.09255	0.124961	1.19724	0.10199	-18.8936	-12887.58	-12906.47
4997481	0.0233901	0.0157159	0.0143743	1.00375	130571	107199	9.99949	1.2213	0.0323513	12.686	0.14806	0.660399	0.293335	1.1025	0.124961	1.19724	0.10199	-19.26661	-12887.38	-12906.64
4997482	0.0233901	0.0157159	0.0143743	1.0037	130571	107199	9.99949	1.2213	0.0323513	10.9053	0.14806	0.660399	0.293335	1.1025	0.124961	1.18424	0.10199	-16.97977	-12887.54	-12904.52
4997483	0.0233901	0.0157173	0.0143743	1.00365	130571	107299	9.99949	3.96359	0.0341438	12.3793	0.14806	0.660399	0.293335	1.1012	0.124558	1.18424	0.10199	-20.57504	-12886.41	-12906.99
4997484	0.0233901	0.0157173	0.0143729	1.00365	130525	107299	9.99949	3.96359	0.0341438	10.3202	0.148475	0.646763	0.293394	1.10427	0.124558	1.19189	0.10199	-18.7408	-12885.47	-12904.22
4997485	0.0233901	0.0157173	0.0143729	1.00365	130525	107299	9.98628	2.10919	0.193866	8.35516	0.148475	0.646763	0.29313	1.10427	0.124558	1.19063	0.10196	-17.11458	-12886.27	-12903.39
4997486	0.0233901	0.0157451	0.0143729	1.00365	130525	107299	9.99711	3.99897	0.220334	8.35516	0.148475	0.651299	0.29313	1.10427	0.124558	1.19063	0.101933	-18.26367	-12886.22	-12904.49
4997487	0.0233901	0.0157451	0.0143729	1.0036	130487	107054	9.99711	3.99897	0.241554	10.4457	0.149421	0.651299	0.29313	1.10427	0.124558	1.22309	0.102539	-15.9271	-12890.18	-12906.1
4997488	0.0233901	0.0157381	0.0143729	1.0036	130487	107054	9.99711	3.99897	0.399574	8.17119	0.149421	0.651299	0.29313	1.10427	0.124558	1.22309	0.102539	-15.25099	-12891.09	-12906.34
